stop_id,stop_name,stop_lat,stop_lon,stop_code,stop_desc,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_direction,stop_timezone,vehicle_type,platform_code
created_stop_1666,Stop 1666,32.028643,36.025269,,شارع الحسين بن علي,,,0,,,,,,
created_stop_1667,Stop 1667,32.028463,36.027063,,شارع الأمير جابر الصباح,,,0,,,,,,
created_stop_1668,Stop 1668,32.028303,36.028858,,تل المشتلة,,,0,,,,,,
created_stop_1669,Stop 1669,32.028207,36.030656,,تل المشتلة,,,0,,,,,,
created_stop_1670,Stop 1670,32.028154,36.032455,,شارع علار,,,0,,,,,,
created_stop_1671,Stop 1671,32.028069,36.034253,,شارع علار,,,0,,,,,,
created_stop_1672,Stop 1672,32.027921,36.036049,,شارع علار,,,0,,,,,,
created_stop_1673,Stop 1673,32.027908,36.037845,,شارع علار,,,0,,,,,,
created_stop_1674,Stop 1674,32.028268,36.039621,,مسجد امنة بنت وهب,,,0,,,,,,
created_stop_1675,Stop 1675,32.028804,36.041368,,حلويات النجمة. الجبل الشمالي,,,0,,,,,,
created_stop_1676,Stop 1676,32.029354,36.043112,,حلويات النجمة. الجبل الشمالي,,,0,,,,,,
created_stop_1677,Stop 1677,32.029905,36.044856,,مطعم على كيفك,,,0,,,,,,
created_stop_1678,Stop 1678,32.030273,36.046624,,مشفى الأمير فيصل,,,0,,,,,,
created_stop_1679,Stop 1679,32.030016,36.048399,,شارع الملك عبدالله الثاني بن الحسين,,,0,,,,,,
created_stop_1680,Stop 1680,32.029029,36.050006,,مركز أمن الرصيفة,,,0,,,,,,
created_stop_1681,Stop 1681,32.027827,36.051521,,vmedia,,,0,,,,,,
created_stop_1682,Stop 1682,32.02663,36.053038,,,,,0,,,,,,
created_stop_1683,Stop 1683,32.025813,36.054695,,,,,0,,,,,,
created_stop_1684,Stop 1684,32.025453,36.056471,,,,,0,,,,,,
created_stop_1685,Stop 1685,32.025116,36.05825,,,,,0,,,,,,
created_stop_1686,Stop 1686,32.023659,36.058716,,,,,0,,,,,,
created_stop_1687,Stop 1687,32.024616,36.059322,,,,,0,,,,,,
created_stop_1688,Stop 1688,32.027999,35.871556,,,,,0,,,,,,
created_stop_1689,Stop 1689,31.881813,35.934079,,,,,0,,,,,,
created_stop_1690,Stop 1690,31.880329,35.932978,,منطقة الملاحم الطيبة عمان,,,0,,,,,,
created_stop_1691,Stop 1691,31.87825,35.932343,,مسجد عبادة بن الصامت,,,0,,,,,,
created_stop_1692,Stop 1692,31.876166,35.931715,,,,,0,,,,,,
created_stop_1693,Stop 1693,31.874575,35.930834,,,,,0,,,,,,
created_stop_1694,Stop 1694,31.945954,35.931332,,,,,0,,,,,,
created_stop_1695,Stop 1695,31.943412,35.929107,,شارع الأمير الحسن,,,0,,,,,,
created_stop_1696,Stop 1696,31.883576,35.933944,,,,,0,,,,,,
created_stop_1697,Stop 1697,31.877346,35.929599,,,,,0,,,,,,
created_stop_1698,Stop 1698,31.879022,35.928426,,مسجد عمر المختار,,,0,,,,,,
created_stop_1699,Stop 1699,31.880718,35.927294,,مسجد عمر المختار,,,0,,,,,,
created_stop_1700,Stop 1700,31.881925,35.925794,,Juwaideh Community Center,,,0,,,,,,
created_stop_1701,Stop 1701,31.880893,35.92447,,Juwaideh Community Center,,,0,,,,,,
created_stop_1702,Stop 1702,31.881729,35.922818,,Juwaideh Community Center,,,0,,,,,,
created_stop_1703,Stop 1703,31.882231,35.92147,,شارع حمدان أبو سرحان,,,0,,,,,,
created_stop_1704,Stop 1704,31.880957,35.919996,,الاندلس,,,0,,,,,,
created_stop_1705,Stop 1705,31.880123,35.918343,,الاندلس,,,0,,,,,,
created_stop_1706,Stop 1706,31.87899,35.916838,,الاندلس,,,0,,,,,,
created_stop_1707,Stop 1707,31.877154,35.91583,,الاندلس,,,0,,,,,,
created_stop_1708,Stop 1708,31.875848,35.916192,,الاندلس,,,0,,,,,,
created_stop_1709,Stop 1709,31.875679,35.917971,,الاندلس,,,0,,,,,,
created_stop_1710,Stop 1710,31.875732,35.91977,,مهندس. رائد حسني محمود,,,0,,,,,,
created_stop_1711,Stop 1711,31.874084,35.920198,,مهندس. رائد حسني محمود,,,0,,,,,,
created_stop_1712,Stop 1712,31.87249,35.919663,,مهندس. رائد حسني محمود,,,0,,,,,,
created_stop_1713,Stop 1713,31.872524,35.917864,,مهندس. رائد حسني محمود,,,0,,,,,,
created_stop_1714,Stop 1714,31.871235,35.918193,,مهندس. رائد حسني محمود,,,0,,,,,,
created_stop_1715,Stop 1715,31.869459,35.91923,,مهندس. رائد حسني محمود,,,0,,,,,,
created_stop_1716,Stop 1716,31.869026,35.917565,,وادي الحنو,,,0,,,,,,
created_stop_1717,Stop 1717,31.868836,35.915777,,وادي الحنو,,,0,,,,,,
created_stop_1718,Stop 1718,31.868243,35.914043,,وادي الحنو,,,0,,,,,,
created_stop_1719,Stop 1719,31.867962,35.91226,,وادي الحنو,,,0,,,,,,
created_stop_1720,Stop 1720,31.867762,35.910468,,شارع زيد بن خالد,,,0,,,,,,
created_stop_1721,Stop 1721,31.867678,35.908673,,شارع زيد بن خالد,,,0,,,,,,
created_stop_1722,Stop 1722,31.867906,35.906883,,شارع زيد بن خالد,,,0,,,,,,
created_stop_1723,Stop 1723,31.868021,35.905086,,شارع زيد بن خالد,,,0,,,,,,
created_stop_1724,Stop 1724,31.867942,35.903288,,شارع زيد بن خالد,,,0,,,,,,
created_stop_1725,Stop 1725,31.868206,35.901503,,شارع زيد بن خالد,,,0,,,,,,
created_stop_1726,Stop 1726,31.868443,35.899713,,شارع زيد بن خالد,,,0,,,,,,
created_stop_1727,Stop 1727,31.868472,35.897916,,شارع زيد بن خالد,,,0,,,,,,
created_stop_1728,Stop 1728,31.868369,35.896118,,شارع زيد بن خالد,,,0,,,,,,
created_stop_1729,Stop 1729,31.868242,35.894321,,شارع زيد بن خالد,,,0,,,,,,
created_stop_1730,Stop 1730,31.868134,35.892524,,شارع زيد بن خالد,,,0,,,,,,
created_stop_1731,Stop 1731,31.869361,35.920818,,مهندس. رائد حسني محمود,,,0,,,,,,
created_stop_1732,Stop 1732,31.869581,35.922606,,مهندس. رائد حسني محمود,,,0,,,,,,
created_stop_1733,Stop 1733,31.870285,35.924311,,الطيبة وخريبة السوق,,,0,,,,,,
created_stop_1734,Stop 1734,31.870386,35.926092,,شارع زيد بن خالد,,,0,,,,,,
created_stop_1735,Stop 1735,31.870128,35.927879,,,,,0,,,,,,
created_stop_1736,Stop 1736,31.883989,35.935851,,,,,0,,,,,,
created_stop_1737,Stop 1737,32.023881,35.841006,,,,,0,,,,,,
created_stop_1738,Stop 1738,32.0254,35.839703,,شارع محمد نور جنكات,,,0,,,,,,
created_stop_1739,Stop 1739,32.027298,35.838827,,,,,0,,,,,,
created_stop_1740,Stop 1740,32.028136,35.837182,,,,,0,,,,,,
created_stop_1741,Stop 1741,32.028655,35.835432,,,,,0,,,,,,
created_stop_1742,Stop 1742,32.029047,35.833665,,,,,0,,,,,,
created_stop_1743,Stop 1743,32.029149,35.831868,,,,,0,,,,,,
created_stop_1744,Stop 1744,32.029348,35.830079,,شارع موسى عزمي,,,0,,,,,,
created_stop_1745,Stop 1745,32.029102,35.828292,,شارع السلط,,,0,,,,,,
created_stop_1746,Stop 1746,32.028585,35.826546,,شارع الثورة العربية الكبرى,,,0,,,,,,
created_stop_1747,Stop 1747,32.028334,35.824779,,شارع الأميرة تسنيم بنت غازي,,,0,,,,,,
created_stop_1748,Stop 1748,32.027465,35.823123,,شارع الأميرة تسنيم بنت غازي,,,0,,,,,,
created_stop_1749,Stop 1749,32.026539,35.821494,,شارع الأميرة تسنيم بنت غازي,,,0,,,,,,
created_stop_1750,Stop 1750,32.025149,35.820111,,شارع الأميرة تسنيم بنت غازي,,,0,,,,,,
created_stop_1751,Stop 1751,32.023644,35.818875,,شارع الأميرة تسنيم بنت غازي,,,0,,,,,,
created_stop_1752,Stop 1752,32.022352,35.817466,,شارع الأميرة تسنيم بنت غازي,,,0,,,,,,
created_stop_1753,Stop 1753,32.021046,35.816078,,الحمر,,,0,,,,,,
created_stop_1754,Stop 1754,32.019826,35.814669,,الحمر,,,0,,,,,,
created_stop_1755,Stop 1755,32.019187,35.812945,,الحمر,,,0,,,,,,
created_stop_1756,Stop 1756,32.018269,35.811308,,شارع الأميرة تسنيم بنت غازي,,,0,,,,,,
created_stop_1757,Stop 1757,32.017272,35.809704,,شارع الأميرة تسنيم بنت غازي,,,0,,,,,,
created_stop_1758,Stop 1758,32.015382,35.808777,,شارع الأميرة تسنيم بنت غازي,,,0,,,,,,
created_stop_1759,Stop 1759,32.014083,35.807395,,شارع الأميرة تسنيم بنت غازي,,,0,,,,,,
created_stop_1760,Stop 1760,32.014183,35.805604,,شارع الأميرة تسنيم بنت غازي,,,0,,,,,,
created_stop_1761,Stop 1761,32.014536,35.803828,,خربة المقبلة,,,0,,,,,,
created_stop_1762,Stop 1762,32.013809,35.802269,,خربة المقبلة,,,0,,,,,,
created_stop_1763,Stop 1763,32.012715,35.800814,,خربة المقبلة,,,0,,,,,,
created_stop_1764,Stop 1764,32.01235,35.799038,,خربة المقبلة,,,0,,,,,,
created_stop_1765,Stop 1765,32.011751,35.797323,,شارع الأميرة تسنيم بنت غازي,,,0,,,,,,
created_stop_1766,Stop 1766,32.01031,35.796038,,شارع الأميرة تسنيم بنت غازي,,,0,,,,,,
created_stop_1767,Stop 1767,32.010036,35.794339,,شارع الأميرة تسنيم بنت غازي,,,0,,,,,,
created_stop_1768,Stop 1768,32.009938,35.792634,,شارع الأميرة تسنيم بنت غازي,,,0,,,,,,
created_stop_1769,Stop 1769,32.009005,35.791028,,شارع الأميرة تسنيم بنت غازي,,,0,,,,,,
created_stop_1770,Stop 1770,32.008672,35.789284,,شارع الأميرة تسنيم بنت غازي,,,0,,,,,,
created_stop_1771,Stop 1771,32.007229,35.788029,,,,,0,,,,,,
created_stop_1772,Stop 1772,32.005505,35.787052,,Total,,,0,,,,,,
created_stop_1773,Stop 1773,32.004513,35.785464,,شارع الأميرة تسنيم بنت غازي,,,0,,,,,,
created_stop_1774,Stop 1774,32.003671,35.783823,,شارع الملك عبدالله الثاني,,,0,,,,,,
created_stop_1775,Stop 1775,32.002345,35.782382,,شارع وصفي التل,,,0,,,,,,
created_stop_1776,Stop 1776,32.001058,35.780916,,شارع الملك عبدالله الثاني,,,0,,,,,,
created_stop_1777,Stop 1777,32.001074,35.779182,,شارع الدستور,,,0,,,,,,
created_stop_1778,Stop 1778,32.001795,35.777495,,شارع وصفي التل,,,0,,,,,,
created_stop_1779,Stop 1779,32.002185,35.775726,,بلدية الفحيص / مبنى الحركة,,,0,,,,,,
created_stop_1780,Stop 1780,32.002001,35.773936,,العلالي,,,0,,,,,,
created_stop_1781,Stop 1781,32.001465,35.772211,,العلالي,,,0,,,,,,
created_stop_1782,Stop 1782,32.000038,35.770841,,شارع الملك عبدالله الثاني,,,0,,,,,,
created_stop_1783,Stop 1783,31.998056,35.770136,,شارع الملك عبدالله الثاني,,,0,,,,,,
created_stop_1784,Stop 1784,31.99585,35.770158,,Mahes and Fuhais Sub-District,,,0,,,,,,
created_stop_1785,Stop 1785,31.99393,35.770782,,شارع الملك عبدالله الثاني,,,0,,,,,,
created_stop_1786,Stop 1786,31.991756,35.770539,,شارع الملك عبدالله الثاني,,,0,,,,,,
created_stop_1787,Stop 1787,31.989583,35.770269,,شارع الملك عبدالله الثاني,,,0,,,,,,
created_stop_1788,Stop 1788,31.987489,35.769935,,ماحص,,,0,,,,,,
created_stop_1789,Stop 1789,31.985538,35.769101,,ماحص,,,0,,,,,,
created_stop_1790,Stop 1790,31.983713,35.768378,,ماحص,,,0,,,,,,
created_stop_1791,Stop 1791,31.981649,35.768654,,ماحص,,,0,,,,,,
created_stop_1792,Stop 1792,31.979503,35.768225,,ماحص,,,0,,,,,,
created_stop_1793,Stop 1793,32.02754,35.834101,,,,,0,,,,,,
created_stop_1794,Stop 1794,32.026781,35.835787,,,,,0,,,,,,
created_stop_1795,Stop 1795,32.026031,35.837477,,,,,0,,,,,,
created_stop_1796,Stop 1796,32.024417,35.838665,,,,,0,,,,,,
created_stop_1797,Stop 1797,32.023116,35.840075,,,,,0,,,,,,
created_stop_1798,Stop 1798,32.021555,35.841354,,شارع الأميرة هيا بنت الحسين,,,0,,,,,,
created_stop_1799,Stop 1799,32.021216,35.842936,,حديقة صويلح,,,0,,,,,,
created_stop_1800,Stop 1800,31.938948,35.92023,,شارع عبد القادر حمزة,,,0,,,,,,
created_stop_1801,Stop 1801,31.937784,35.918699,,شارع يوسف الجندي,,,0,,,,,,
created_stop_1802,Stop 1802,31.936642,35.917156,,شارع حليمة السعدية,,,0,,,,,,
created_stop_1803,Stop 1803,31.935324,35.915707,,شارع عبد الوهاب الدمشقي,,,0,,,,,,
created_stop_1804,Stop 1804,31.933996,35.914265,,شارع الدستور,,,0,,,,,,
created_stop_1805,Stop 1805,31.93272,35.914328,,كازية نزال,,,0,,,,,,
created_stop_1806,Stop 1806,31.936546,35.914176,,الأخضر,,,0,,,,,,
created_stop_1807,Stop 1807,31.938436,35.913945,,شارع الميزان,,,0,,,,,,
created_stop_1808,Stop 1808,31.939998,35.915225,,شارع محمد شفيق غربال,,,0,,,,,,
created_stop_1809,Stop 1809,31.940715,35.916668,,شارع شكري القوتلي,,,0,,,,,,
created_stop_1810,Stop 1810,31.942277,35.917884,,شارع جعفر الحسيني,,,0,,,,,,
created_stop_1811,Stop 1811,31.943113,35.916233,,شارع سيف الدولة الحمداني,,,0,,,,,,
created_stop_1812,Stop 1812,31.944608,35.915364,,شارع عبدالله بهاء الدين,,,0,,,,,,
created_stop_1813,Stop 1813,31.945463,35.913704,,شارع عطارد,,,0,,,,,,
created_stop_1814,Stop 1814,31.944334,35.912347,,شارع عبدالله بهاء الدين,,,0,,,,,,
created_stop_1815,Stop 1815,31.942413,35.911575,,شارع حمد بن جازي ممر 1,,,0,,,,,,
created_stop_1816,Stop 1816,31.942025,35.910183,,شارع حمد بن جازي,,,0,,,,,,
created_stop_1817,Stop 1817,31.942852,35.909092,,شارع محمود فليحان,,,0,,,,,,
created_stop_1818,Stop 1818,31.81159,35.909553,,طريق الخدمة الغربي,,,0,,,,,,
created_stop_1819,Stop 1819,31.809888,35.9107,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1820,Stop 1820,31.808118,35.911788,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1821,Stop 1821,31.806352,35.91288,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1822,Stop 1822,31.80461,35.913998,,طريق الخدمة الغربي,,,0,,,,,,
created_stop_1823,Stop 1823,31.802868,35.915116,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1824,Stop 1824,31.801132,35.916239,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1825,Stop 1825,31.799406,35.917373,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1826,Stop 1826,31.79768,35.918507,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1827,Stop 1827,31.795954,35.919641,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1828,Stop 1828,31.794236,35.920783,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1829,Stop 1829,31.792521,35.921927,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1830,Stop 1830,31.790805,35.923071,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1831,Stop 1831,31.789089,35.924215,,مسجد جامعة الإسراء,,,0,,,,,,
created_stop_1832,Stop 1832,31.787656,35.925837,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1833,Stop 1833,31.785656,35.926502,,شارع طلال مثقال الفايز,,,0,,,,,,
created_stop_1834,Stop 1834,31.783881,35.927585,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1835,Stop 1835,31.782105,35.928668,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1836,Stop 1836,31.78034,35.929762,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1837,Stop 1837,31.778556,35.93083,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1838,Stop 1838,31.776616,35.931709,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1839,Stop 1839,31.774728,35.932658,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1840,Stop 1840,31.772854,35.933625,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1841,Stop 1841,31.770979,35.934593,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1842,Stop 1842,31.769105,35.93556,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1843,Stop 1843,31.767231,35.936528,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1844,Stop 1844,31.765319,35.937446,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1845,Stop 1845,31.763405,35.938362,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1846,Stop 1846,31.761492,35.939279,,كازية المناصير,,,0,,,,,,
created_stop_1847,Stop 1847,31.759498,35.940069,,كازية المناصير,,,0,,,,,,
created_stop_1848,Stop 1848,31.757398,35.940651,,طريق الخدمة الغربي,,,0,,,,,,
created_stop_1849,Stop 1849,31.755243,35.941077,,طريق الخدمة الغربي,,,0,,,,,,
created_stop_1850,Stop 1850,31.753045,35.94134,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1851,Stop 1851,31.750831,35.941506,,معرض المنتجات الأمريكية,,,0,,,,,,
created_stop_1852,Stop 1852,31.748617,35.941671,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1853,Stop 1853,31.746395,35.941723,,Baby Cord,,,0,,,,,,
created_stop_1854,Stop 1854,31.744173,35.941775,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1855,Stop 1855,31.741952,35.941851,,Auto Nation Rental Car,,,0,,,,,,
created_stop_1856,Stop 1856,31.739814,35.94228,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1857,Stop 1857,31.737723,35.942889,,,,,0,,,,,,
created_stop_1858,Stop 1858,31.735623,35.943481,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1859,Stop 1859,31.733523,35.944073,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1860,Stop 1860,31.731431,35.94468,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1861,Stop 1861,31.729359,35.945333,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1862,Stop 1862,31.727251,35.945905,,طريق الخدمة الشرقي,,,0,,,,,,
created_stop_1863,Stop 1863,31.725152,35.946497,,طريق خدمة الغرب,,,0,,,,,,
created_stop_1864,Stop 1864,31.723059,35.947104,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1865,Stop 1865,31.720961,35.9477,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1866,Stop 1866,31.718867,35.948305,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1867,Stop 1867,31.716779,35.948922,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1868,Stop 1868,31.714688,35.949535,,,,,0,,,,,,
created_stop_1869,Stop 1869,31.711805,35.950232,,,,,0,,,,,,
created_stop_1870,Stop 1870,31.710496,35.950735,,,,,0,,,,,,
created_stop_1871,Stop 1871,31.708597,35.951692,,شارع مطار الملكة علياء,,,0,,,,,,
created_stop_1872,Stop 1872,31.706303,35.951933,,Bank of Jordan,,,0,,,,,,
created_stop_1873,Stop 1873,31.705032,35.952447,,Bank of Jordan,,,0,,,,,,
created_stop_1874,Stop 1874,31.940527,35.922309,,شارع حليمة السعدية,,,0,,,,,,
created_stop_1875,Stop 1875,31.935632,35.918294,,شارع عيسى القيسي,,,0,,,,,,
created_stop_1876,Stop 1876,31.935588,35.919802,,شارع عيد البلاعيس,,,0,,,,,,
created_stop_1877,Stop 1877,31.934468,35.921007,,شارع باب الساهرة,,,0,,,,,,
created_stop_1878,Stop 1878,31.932657,35.919992,,شارع بادية,,,0,,,,,,
created_stop_1879,Stop 1879,31.930771,35.919045,,شارع الران,,,0,,,,,,
created_stop_1880,Stop 1880,31.931961,35.917756,,شارع الران,,,0,,,,,,
created_stop_1881,Stop 1881,31.931574,35.916276,,الذراع,,,0,,,,,,
created_stop_1882,Stop 1882,31.930404,35.915502,,شارع غالب كفاوين,,,0,,,,,,
created_stop_1883,Stop 1883,31.929767,35.913945,,وادي أم صويوينة,,,0,,,,,,
created_stop_1884,Stop 1884,31.929827,35.912214,,عمارة 95,,,0,,,,,,
created_stop_1885,Stop 1885,31.930832,35.910812,,,,,0,,,,,,
created_stop_1886,Stop 1886,31.932115,35.912282,,محطة جوبترول,,,0,,,,,,
created_stop_1887,Stop 1887,32.031023,35.863016,,,,,0,,,,,,
created_stop_1888,Stop 1888,32.033194,35.863341,,شارع أبو نصير,,,0,,,,,,
created_stop_1889,Stop 1889,32.035211,35.864094,,Al Douri,,,0,,,,,,
created_stop_1890,Stop 1890,32.037158,35.864959,,دوار الأميرة بسمة,,,0,,,,,,
